"Abrina_inanis_(Prashad,_1932)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abrina_lunella_(Gould,_1861)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abrina_magna_Scarlato,_1965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abrina_scarlatoi_Kamenev,_2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abrina_scarlotoi_Kamenev,_2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abrina_sibogai_(Prashad,_1932)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abrina_skinoshitai_Kuroda_&_Habe_in_Habe,_1958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abrocythereis_feishania_Hu_&_Tao,_2008",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abrocythereis_guangdongensis_Gou,_1983",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abrocythereis_punctata_(Hu,_1986)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abrocythereis_ryukyuensis_Malz_&_Tabuki,_1988",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abrsia_misophrioides_Karanovic,_2008",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abscondicola_humesi_Fiers,_1990",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_abdominalis_(Quoy_&_Gaimard,_1825)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_bengalensis_(Bloch,_1787)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_concolor_(Gill,_1862)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_conformis_Randall_&_Earle,_1999",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_declivifrons_(Gill,_1862)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_hoefleri_(Steindachner,_1881)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_lorenzi_Hensley_&_Allen,_1977",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_luridus_(Cuvier,_1830)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_margariteus_(Cuvier,_1830)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_natalensis_Hensley_&_Randall,_1983",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_notatus_(Day,_1870)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_saxatilis_(Linnaeus,_1758)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_septemfasciatus_(Cuvier,_1830)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_sexfasciatus_(Lacepde,_1801)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abudefduf_sordidus_(Forsskl,_1775)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
